Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,source
Reactome_2022,Metabolism R-HSA-1430728,10/2049,0.580958235420517,0.731451906369883,0,0,0.9732984578497084,0.5285754310548242,NDC1;GPAT4;CTRB2;FUT10;ALDH3B1;RBP1;CHST15;UGT2B17;ADO;PNLIP,cox_top100
Reactome_2022,SUMOylation R-HSA-2990846,1/174,0.58354802824362,0.731451906369883,0,0,1.1518070882232732,0.6203961472877585,NDC1,cox_top100
Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,1/181,0.5980332540921672,0.7452817841748507,0,0,1.10662177328844,0.5689241221993853,PPIL3,cox_top100
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.6000614365231335,0.7452817841748507,0,0,1.1004520341536916,0.5620264226281814,APBA1,cox_top100
Reactome_2022,mRNA Splicing R-HSA-72172,1/189,0.6139778143964273,0.7590998432537647,0,0,1.0591016548463357,0.5166260638484753,PPIL3,cox_top100
Reactome_2022,Muscle Contraction R-HSA-397014,1/196,0.6274146268959372,0.7722026177180766,0,0,1.0207200207200209,0.4758062593684267,TNNT3,cox_top100
Reactome_2022,rRNA Processing R-HSA-72312,1/199,0.6330305302852147,0.7740557447516058,0,0,1.0051015202530351,0.4595692288153314,TFB1M,cox_top100
Reactome_2022,Interferon Signaling R-HSA-913531,1/200,0.6348838112697764,0.7740557447516058,0,0,1.0,0.454313271209604,NDC1,cox_top100
Reactome_2022,Disease R-HSA-1643685,8/1736,0.6474493511469456,0.7740557447516058,0,0,0.9144524959742352,0.3975259521767439,NDC1;RNF135;ADCYAP1R1;SLC6A14;RBP1;RFT1;RBBP8;ABCA12,cox_top100
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,1/208,0.6493802925715624,0.7740557447516058,0,0,0.9609622798028596,0.4148827478019421,GPAT4,cox_top100
Reactome_2022,Keratinization R-HSA-6805567,1/208,0.6493802925715624,0.7740557447516058,0,0,0.9609622798028596,0.4148827478019421,LIPK,cox_top100
Reactome_2022,RHO GTPase Cycle R-HSA-9012999,2/441,0.6506378060326793,0.7740557447516058,0,0,0.9046999209706662,0.3888419776007508,SRGAP2;ARHGAP26,cox_top100
Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,1/209,0.6511518081544677,0.7740557447516058,0,0,0.9562937062937062,0.4102619266169074,SRGAP2,cox_top100
Reactome_2022,Metabolism Of RNA R-HSA-8953854,3/666,0.6516866380445504,0.7740557447516058,0,0,0.8973736996781266,0.3842477448356755,NDC1;TFB1M;PPIL3,cox_top100
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,1/212,0.656413360813253,0.7762801484400209,0,0,0.9425534970558668,0.3967816231519864,ABHD12,cox_top100
Reactome_2022,Biological Oxidations R-HSA-211859,1/218,0.6667018973168327,0.7850342687020715,0,0,0.916212819438626,0.371443913003097,UGT2B17,cox_top100
Reactome_2022,GPCR Ligand Binding R-HSA-500792,2/458,0.6710378573304736,0.786734039628831,0,0,0.8702112423916936,0.3471531310374991,ADCYAP1R1;GPR31,cox_top100
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,2/468,0.6825874529930235,0.7959815895033001,0,0,0.8510992379784532,0.3250046903937127,CEACAM6;ALDH3B1,cox_top100
Reactome_2022,HIV Infection R-HSA-162906,1/229,0.6847782792050449,0.7959815895033001,0,0,0.8715222399432926,0.3300107622445929,NDC1,cox_top100
Reactome_2022,Mitotic Anaphase R-HSA-68882,1/232,0.6895374384771322,0.796531210951953,0,0,0.8600725873453147,0.3197184684889406,NDC1,cox_top100
Reactome_2022,Mitotic Metaphase And Anaphase R-HSA-2555396,1/233,0.6911079624436063,0.796531210951953,0,0,0.8563218390804598,0.3163760043404945,NDC1,cox_top100
Reactome_2022,Chromatin Modifying Enzymes R-HSA-3247509,1/238,0.6988433733016335,0.802048090877824,0,0,0.8380428760175596,0.3002947593204378,KMT5C,cox_top100
Reactome_2022,Leishmania Infection R-HSA-9658195,1/247,0.7122868810987432,0.81063611572744,0,0,0.807013221647368,0.2737990281131923,ADCYAP1R1,cox_top100
Reactome_2022,Diseases Of Metabolism R-HSA-5668914,1/247,0.7122868810987432,0.81063611572744,0,0,0.807013221647368,0.2737990281131923,RFT1,cox_top100
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",1/254,0.7223306614010098,0.8186414162544777,0,0,0.784405318002156,0.2551452945824631,ABHD12,cox_top100
Reactome_2022,Axon Guidance R-HSA-422475,2/519,0.7364668424623008,0.8308268366463124,0,0,0.7651284885327438,0.2340459678447342,SRGAP2;NEO1,cox_top100
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",2/523,0.7403489982095609,0.8308268366463124,0,0,0.7590974969642368,0.2282102016940898,NDC1;MAU2,cox_top100
Reactome_2022,RHO GTPase Effectors R-HSA-195258,1/269,0.742699014212871,0.8308268366463124,0,0,0.7399366802351877,0.2201048292145784,SRGAP2,cox_top100
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,1/271,0.7453005446386038,0.8308268366463124,0,0,0.7343808454919566,0.2158842674099368,RBBP8,cox_top100
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,1/275,0.7504257332877455,0.8331257120582317,0,0,0.723512497235125,0.2077309933648587,TFB1M,cox_top100
Reactome_2022,Deubiquitination R-HSA-5688426,1/279,0.7554488001909503,0.8344776371120033,0,0,0.7129569072015115,0.1999439657131443,RNF135,cox_top100
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,1/282,0.7591502965446322,0.8344776371120033,0,0,0.7052374276573565,0.1943320534262299,RFT1,cox_top100
Reactome_2022,Nervous System Development R-HSA-9675108,2/545,0.7608472573668266,0.8344776371120033,0,0,0.7275153155184726,0.1988464170950896,SRGAP2;NEO1,cox_top100
Reactome_2022,Hemostasis R-HSA-109582,2/576,0.787372168962461,0.8601013251316844,0,0,0.6871222356538434,0.1642594883563958,ABHD12;CEACAM6,cox_top100
Reactome_2022,DNA Repair R-HSA-73894,1/310,0.7911298578918188,0.8607492853862989,0,0,0.6404171161452715,0.150045346926481,RBBP8,cox_top100
Reactome_2022,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,1/327,0.8084555484263455,0.876095255665203,0,0,0.6064943917704654,0.1289586488727436,GPR31,cox_top100
Reactome_2022,Sensory Perception R-HSA-9709957,2/616,0.8177929640447975,0.8826971675404163,0,0,0.6410290500565047,0.1289404771262422,RBP1;PNLIP,cox_top100
Reactome_2022,Post-translational Protein Modification R-HSA-597592,5/1383,0.8295746519985702,0.8918747246783046,0,0,0.7074325872736995,0.1321782447007056,NDC1;RNF135;ENAM;RFT1;PROZ,cox_top100
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,2/644,0.836735684365436,0.8960319139661362,0,0,0.6121813211265815,0.1091195131192522,SRGAP2;ARHGAP26,cox_top100
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.8413986443361361,0.8974918872918785,0,0,0.5436458246375602,0.0938820447069887,ADO,cox_top100
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",2/660,0.8467528841529509,0.8996749394125103,0,0,0.5967992060045902,0.0992753881893379,SRGAP2;ARHGAP26,cox_top100
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,5/1449,0.8587170241577186,0.9088366948284026,0,0,0.6726928123633182,0.1024617680857779,NDC1;PLK3;TDRD9;RBBP8;ZNF354C,cox_top100
Reactome_2022,Infectious Disease R-HSA-5663205,3/961,0.8650364220262687,0.9119763829114153,0,0,0.6115188429503046,0.0886602440140993,NDC1;RNF135;ADCYAP1R1,cox_top100
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,2/702,0.8704709855517279,0.9141625794211196,0,0,0.5597667638483965,0.0776513219065443,NDC1;IL12A,cox_top100
Reactome_2022,Metabolism Of Lipids R-HSA-556833,2/732,0.8853166776068857,0.9261774473425882,0,0,0.5359239586245457,0.0652808278236838,GPAT4;ALDH3B1,cox_top100
Reactome_2022,Innate Immune System R-HSA-168249,3/1035,0.8962022148532868,0.9337473556376734,0,0,0.5654519299928075,0.0619674276151738,RNF135;CEACAM6;ALDH3B1,cox_top100
Reactome_2022,Signaling By Interleukins R-HSA-449147,1/453,0.8994184087392296,0.9337473556376734,0,0,0.4346116027531956,0.0460718448164711,IL12A,cox_top100
Reactome_2022,Developmental Biology R-HSA-1266738,3/1073,0.9095845302927946,0.9407109971088978,0,0,0.544272087869737,0.0515792200960356,LIPK;SRGAP2;NEO1,cox_top100
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,1/496,0.919344351421998,0.9444016054995634,0,0,0.3959800020406081,0.0332997499834304,ADCYAP1R1,cox_top100
Reactome_2022,Metabolism Of Proteins R-HSA-392499,6/1890,0.920097152416854,0.9444016054995634,0,0,0.6103808104079144,0.0508300809502674,NDC1;RNF135;ENAM;RFT1;PROZ;TBCB,cox_top100
Reactome_2022,Immune System R-HSA-168256,6/1943,0.9318900859490904,0.9529101630757616,0,0,0.5919331275607157,0.0417552024221681,NDC1;RNF135;CEACAM6;ALDH3B1;IL12A;KLRC1,cox_top100
Reactome_2022,Generic Transcription Pathway R-HSA-212436,3/1190,0.941621680496721,0.9592550453000304,0,0,0.487575886537142,0.0293285175447428,PLK3;RBBP8;ZNF354C,cox_top100
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,3/1312,0.9636725418921688,0.9766888191825264,0,0,0.4392508643569893,0.0162539199090639,PLK3;RBBP8;ZNF354C,cox_top100
Reactome_2022,Signal Transduction R-HSA-162582,7/2465,0.9703821038762231,0.9766888191825264,0,0,0.534108506784955,0.0160581664207105,ABHD12;ADCYAP1R1;GPR31;RGS20;SRFBP1;SRGAP2;ARHGAP26,cox_top100
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,1/722,0.9749277585490036,0.9766888191825264,0,0,0.2686924725759677,0.0068226136103062,NDC1,cox_top100
Reactome_2022,Adaptive Immune System R-HSA-1280218,1/733,0.9763220657643398,0.9766888191825264,0,0,0.2645029530275432,0.0063382212027142,KLRC1,cox_top100
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,1/736,0.9766888191825264,0.9766888191825264,0,0,0.2633821205249776,0.0062124425758767,NDC1,cox_top100
MSigDB_Hallmark_2020,Myogenesis,3/200,0.0789086435328542,0.6348838112697764,0,0,3.0932544874143075,7.855209980826792,SGCA;TNNT3;FGF2,cox_top100
MSigDB_Hallmark_2020,Spermatogenesis,2/135,0.146494146719129,0.6348838112697764,0,0,3.03314408470155,5.82597157350083,PACRG;ACRV1,cox_top100
MSigDB_Hallmark_2020,Coagulation,2/138,0.151685215687714,0.6348838112697764,0,0,2.9657863145258103,5.59331833808979,F10;PROZ,cox_top100
MSigDB_Hallmark_2020,Estrogen Response Early,2/200,0.2642273190435063,0.6348838112697764,0,0,2.0307153164296023,2.702771390555414,ALDH3B1;RBBP8,cox_top100
MSigDB_Hallmark_2020,Estrogen Response Late,2/200,0.2642273190435063,0.6348838112697764,0,0,2.0307153164296023,2.702771390555414,ALDH3B1;RBBP8,cox_top100
MSigDB_Hallmark_2020,KRAS Signaling Dn,2/200,0.2642273190435063,0.6348838112697764,0,0,2.0307153164296023,2.702771390555414,SLC6A14;UGT2B17,cox_top100
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,2/200,0.2642273190435063,0.6348838112697764,0,0,2.0307153164296023,2.702771390555414,CDH6;FGF2,cox_top100
MSigDB_Hallmark_2020,Pperoxisome,1/104,0.4070550586365517,0.6348838112697764,0,0,1.9414533686378344,1.7449915352070269,UGT2B17,cox_top100
MSigDB_Hallmark_2020,Bile Acid Metabolism,1/112,0.4304856163806702,0.6348838112697764,0,0,1.8008008008008007,1.517789408820894,RBP1,cox_top100
MSigDB_Hallmark_2020,UV Response Dn,1/144,0.515386675547343,0.6348838112697764,0,0,1.3955640319276683,0.9250326397711036,MAP1B,cox_top100
MSigDB_Hallmark_2020,DNA Repair,1/150,0.5298491312613169,0.6348838112697764,0,0,1.3389600705036946,0.8504578563729338,NFX1,cox_top100
MSigDB_Hallmark_2020,Xenobiotic Metabolism,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,F10,cox_top100
MSigDB_Hallmark_2020,p53 Pathway,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,PLK3,cox_top100
MSigDB_Hallmark_2020,Adipogenesis,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,GPAT4,cox_top100
MSigDB_Hallmark_2020,Allograft Rejection,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,IL12A,cox_top100
MSigDB_Hallmark_2020,Apical Junction,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,CDH6,cox_top100
MSigDB_Hallmark_2020,Complement,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,F10,cox_top100
MSigDB_Hallmark_2020,Inflammatory Response,1/200,0.6348838112697764,0.6348838112697764,0,0,1.0,0.454313271209604,CCL24,cox_top100
