Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	1/74	3.103752e-01	5.854508e-01	0	0	2.743462e+00	3.209777e+00	NDC1
Reactome_2022	ISG15 Antiviral Mechanism R-HSA-1169408	1/75	3.138362e-01	5.854508e-01	0	0	2.706252e+00	3.136232e+00	NDC1
Reactome_2022	Nuclear Envelope (NE) Reassembly R-HSA-2995410	1/75	3.138362e-01	5.854508e-01	0	0	2.706252e+00	3.136232e+00	NDC1
Reactome_2022	Transcriptional Regulation By Small RNAs R-HSA-5578749	1/76	3.172799e-01	5.854508e-01	0	0	2.670034e+00	3.065121e+00	NDC1
Reactome_2022	SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214	1/76	3.172799e-01	5.854508e-01	0	0	2.670034e+00	3.065121e+00	NDC1
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	1/77	3.207065e-01	5.854508e-01	0	0	2.634769e+00	2.996335e+00	ABCA12
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	1/77	3.207065e-01	5.854508e-01	0	0	2.634769e+00	2.996335e+00	RBBP8
Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	1/77	3.207065e-01	5.854508e-01	0	0	2.634769e+00	2.996335e+00	RFT1
Reactome_2022	Processing Of DNA Double-Strand Break Ends R-HSA-5693607	1/80	3.308845e-01	5.981200e-01	0	0	2.534331e+00	2.802934e+00	RBBP8
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	1/81	3.342435e-01	5.981200e-01	0	0	2.502525e+00	2.742481e+00	NDC1
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	1/81	3.342435e-01	5.981200e-01	0	0	2.502525e+00	2.742481e+00	RNF135
Reactome_2022	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	1/83	3.409115e-01	5.994913e-01	0	0	2.441242e+00	2.627099e+00	NDC1
Reactome_2022	Transport Of Mature Transcript To Cytoplasm R-HSA-72202	1/83	3.409115e-01	5.994913e-01	0	0	2.441242e+00	2.627099e+00	NDC1
Reactome_2022	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	2/242	3.416219e-01	5.994913e-01	0	0	1.671769e+00	1.795565e+00	NDC1;PPIL3
Reactome_2022	Transmission Across Chemical Synapses R-HSA-112315	2/246	3.488933e-01	6.016063e-01	0	0	1.644028e+00	1.731144e+00	APBA1;SLC1A6
Reactome_2022	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	1/86	3.507898e-01	6.016063e-01	0	0	2.354724e+00	2.466734e+00	SLC6A14
Reactome_2022	Cell Junction Organization R-HSA-446728	1/86	3.507898e-01	6.016063e-01	0	0	2.354724e+00	2.466734e+00	CDH6
Reactome_2022	RAC2 GTPase Cycle R-HSA-9013404	1/87	3.540499e-01	6.016063e-01	0	0	2.327226e+00	2.416399e+00	ARHGAP26
Reactome_2022	Protein-protein Interactions At Synapses R-HSA-6794362	1/88	3.572937e-01	6.016063e-01	0	0	2.300360e+00	2.367524e+00	APBA1
Reactome_2022	Sphingolipid Metabolism R-HSA-428157	1/89	3.605214e-01	6.016063e-01	0	0	2.274105e+00	2.320050e+00	ALDH3B1
Reactome_2022	Glucose Metabolism R-HSA-70326	1/89	3.605214e-01	6.016063e-01	0	0	2.274105e+00	2.320050e+00	NDC1
Reactome_2022	Mitochondrial Biogenesis R-HSA-1592230	1/89	3.605214e-01	6.016063e-01	0	0	2.274105e+00	2.320050e+00	TFB1M
Reactome_2022	HCMV Late Events R-HSA-9610379	1/91	3.669288e-01	6.048766e-01	0	0	2.223345e+00	2.229097e+00	NDC1
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	1/91	3.669288e-01	6.048766e-01	0	0	2.223345e+00	2.229097e+00	SRFBP1
Reactome_2022	Class B/2 (Secretin Family Receptors) R-HSA-373080	1/92	3.701086e-01	6.064431e-01	0	0	2.198801e+00	2.185518e+00	ADCYAP1R1
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	4/619	3.743955e-01	6.097938e-01	0	0	1.306572e+00	1.283632e+00	ABHD12;ADCYAP1R1;GPR31;RGS20
Reactome_2022	Drug ADME R-HSA-9748784	1/95	3.795535e-01	6.122729e-01	0	0	2.128304e+00	2.061815e+00	UGT2B17
Reactome_2022	HCMV Early Events R-HSA-9609690	1/96	3.826706e-01	6.122729e-01	0	0	2.105795e+00	2.022786e+00	NDC1
Reactome_2022	Protein Folding R-HSA-391251	1/96	3.826706e-01	6.122729e-01	0	0	2.105795e+00	2.022786e+00	TBCB
Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556	1/99	3.919289e-01	6.234191e-01	0	0	2.041022e+00	1.911774e+00	NDC1
Reactome_2022	ABC-family Proteins Mediated Transport R-HSA-382556	1/102	4.010498e-01	6.342184e-01	0	0	1.980098e+00	1.809155e+00	ABCA12
Reactome_2022	tRNA Processing R-HSA-72306	1/105	4.100353e-01	6.356110e-01	0	0	1.922688e+00	1.714100e+00	NDC1
Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	1/106	4.130007e-01	6.356110e-01	0	0	1.904281e+00	1.683967e+00	ENAM
Reactome_2022	Cell Cycle R-HSA-1640170	4/654	4.141417e-01	6.356110e-01	0	0	1.233974e+00	1.087807e+00	NDC1;MAU2;RBBP8;SMC1B
Reactome_2022	SARS-CoV-2 Infection R-HSA-9694516	2/283	4.146971e-01	6.356110e-01	0	0	1.424867e+00	1.254178e+00	NDC1;RNF135
Reactome_2022	Phase II - Conjugation Of Compounds R-HSA-156580	1/107	4.159513e-01	6.356110e-01	0	0	1.886221e+00	1.654568e+00	UGT2B17
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	4.159513e-01	6.356110e-01	0	0	1.886221e+00	1.654568e+00	IL12A
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	1/109	4.218086e-01	6.409605e-01	0	0	1.851104e+00	1.597879e+00	CTRB2
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	2/291	4.285106e-01	6.469176e-01	0	0	1.384860e+00	1.173585e+00	CEACAM6;CTRB2
Reactome_2022	Mitotic Prophase R-HSA-68875	1/112	4.304856e-01	6.469176e-01	0	0	1.800801e+00	1.517789e+00	NDC1
Reactome_2022	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	1/114	4.361986e-01	6.483389e-01	0	0	1.768749e+00	1.467457e+00	RBBP8
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	1/114	4.361986e-01	6.483389e-01	0	0	1.768749e+00	1.467457e+00	ADCYAP1R1
Reactome_2022	RHO GTPases Activate Formins R-HSA-5663220	1/119	4.502339e-01	6.499992e-01	0	0	1.693374e+00	1.351292e+00	SRGAP2
Reactome_2022	Homology Directed Repair R-HSA-5693538	1/119	4.502339e-01	6.499992e-01	0	0	1.693374e+00	1.351292e+00	RBBP8
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	1/119	4.502339e-01	6.499992e-01	0	0	1.693374e+00	1.351292e+00	SRFBP1
Reactome_2022	Glycosaminoglycan Metabolism R-HSA-1630316	1/120	4.529992e-01	6.499992e-01	0	0	1.679060e+00	1.329588e+00	CHST15
Reactome_2022	Cell-Cell Communication R-HSA-1500931	1/120	4.529992e-01	6.499992e-01	0	0	1.679060e+00	1.329588e+00	CDH6
Reactome_2022	Signaling By GPCR R-HSA-372790	4/689	4.533704e-01	6.499992e-01	0	0	1.168796e+00	9.245708e-01	ABHD12;ADCYAP1R1;GPR31;RGS20
Reactome_2022	HCMV Infection R-HSA-9609646	1/121	4.557507e-01	6.499992e-01	0	0	1.664983e+00	1.308359e+00	NDC1
Reactome_2022	Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849	1/122	4.584885e-01	6.499992e-01	0	0	1.651139e+00	1.287592e+00	CTRB2
Reactome_2022	Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	1/123	4.612127e-01	6.499992e-01	0	0	1.637523e+00	1.267272e+00	KLRC1
Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	1/123	4.612127e-01	6.499992e-01	0	0	1.637523e+00	1.267272e+00	ENAM
Reactome_2022	G Alpha (I) Signaling Events R-HSA-418594	2/312	4.639448e-01	6.504793e-01	0	0	1.289664e+00	9.904489e-01	GPR31;RGS20
Reactome_2022	Glycerophospholipid Biosynthesis R-HSA-1483206	1/127	4.719743e-01	6.552141e-01	0	0	1.585217e+00	1.190230e+00	GPAT4
Reactome_2022	Transport Of Small Molecules R-HSA-382551	4/706	4.721396e-01	6.552141e-01	0	0	1.139482e+00	8.551595e-01	SLC6A14;ABCA12;SLC1A6;SLC28A1
Reactome_2022	Host Interactions Of HIV Factors R-HSA-162909	1/130	4.799057e-01	6.626109e-01	0	0	1.548117e+00	1.136574e+00	NDC1
Reactome_2022	ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821	1/131	4.825232e-01	6.628601e-01	0	0	1.536131e+00	1.119419e+00	ADCYAP1R1
Reactome_2022	Signaling By NTRKs R-HSA-166520	1/132	4.851276e-01	6.630890e-01	0	0	1.524327e+00	1.102612e+00	ADCYAP1R1
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	1/134	4.902976e-01	6.668047e-01	0	0	1.501253e+00	1.070007e+00	CEACAM6
Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599	1/136	4.954162e-01	6.704140e-01	0	0	1.478863e+00	1.038690e+00	NDC1
Reactome_2022	Influenza Viral RNA Transcription And Replication R-HSA-168273	1/137	4.979564e-01	6.705155e-01	0	0	1.467914e+00	1.023493e+00	NDC1
Reactome_2022	Diseases Of Glycosylation R-HSA-3781865	1/143	5.129338e-01	6.872808e-01	0	0	1.405463e+00	9.382990e-01	RFT1
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	1/147	5.226721e-01	6.930990e-01	0	0	1.366681e+00	8.867036e-01	ARHGAP26
Reactome_2022	G2/M Checkpoints R-HSA-69481	1/148	5.250764e-01	6.930990e-01	0	0	1.357315e+00	8.743976e-01	RBBP8
Reactome_2022	HIV Life Cycle R-HSA-162587	1/149	5.274687e-01	6.930990e-01	0	0	1.348075e+00	8.623175e-01	NDC1
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	1/149	5.274687e-01	6.930990e-01	0	0	1.348075e+00	8.623175e-01	RBBP8
Reactome_2022	Transcriptional Regulation By TP53 R-HSA-3700989	2/354	5.308239e-01	6.941543e-01	0	0	1.133349e+00	7.177781e-01	PLK3;RBBP8
Reactome_2022	G Alpha (S) Signaling Events R-HSA-418555	1/153	5.369193e-01	6.987658e-01	0	0	1.312334e+00	8.161503e-01	ADCYAP1R1
Reactome_2022	Influenza Infection R-HSA-168255	1/157	5.461827e-01	7.074366e-01	0	0	1.278425e+00	7.731939e-01	NDC1
Reactome_2022	SARS-CoV Infections R-HSA-9679506	2/369	5.533213e-01	7.132862e-01	0	0	1.086193e+00	6.428266e-01	NDC1;RNF135
Reactome_2022	Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	1/165	5.641626e-01	7.238312e-01	0	0	1.215570e+00	6.958081e-01	ADCYAP1R1
Reactome_2022	M Phase R-HSA-68886	2/380	5.693372e-01	7.254032e-01	0	0	1.053990e+00	5.936939e-01	NDC1;MAU2
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1/168	5.707216e-01	7.254032e-01	0	0	1.193552e+00	6.694082e-01	NDC1
Reactome_2022	Neuronal System R-HSA-112316	2/386	5.778995e-01	7.311101e-01	0	0	1.037202e+00	5.687554e-01	APBA1;SLC1A6
Reactome_2022	Metabolism R-HSA-1430728	10/2049	5.809582e-01	7.314519e-01	0	0	9.732985e-01	5.285754e-01	NDC1;GPAT4;CTRB2;FUT10;ALDH3B1;RBP1;CHST15;UGT2B17;ADO;PNLIP
Reactome_2022	SUMOylation R-HSA-2990846	1/174	5.835480e-01	7.314519e-01	0	0	1.151807e+00	6.203961e-01	NDC1
Reactome_2022	mRNA Splicing - Major Pathway R-HSA-72163	1/181	5.980333e-01	7.452818e-01	0	0	1.106622e+00	5.689241e-01	PPIL3
Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	1/182	6.000614e-01	7.452818e-01	0	0	1.100452e+00	5.620264e-01	APBA1
Reactome_2022	mRNA Splicing R-HSA-72172	1/189	6.139778e-01	7.590998e-01	0	0	1.059102e+00	5.166261e-01	PPIL3
Reactome_2022	Muscle Contraction R-HSA-397014	1/196	6.274146e-01	7.722026e-01	0	0	1.020720e+00	4.758063e-01	TNNT3
Reactome_2022	rRNA Processing R-HSA-72312	1/199	6.330305e-01	7.740557e-01	0	0	1.005102e+00	4.595692e-01	TFB1M
Reactome_2022	Interferon Signaling R-HSA-913531	1/200	6.348838e-01	7.740557e-01	0	0	1.000000e+00	4.543133e-01	NDC1
Reactome_2022	Disease R-HSA-1643685	8/1736	6.474494e-01	7.740557e-01	0	0	9.144525e-01	3.975260e-01	NDC1;RNF135;ADCYAP1R1;SLC6A14;RBP1;RFT1;RBBP8;ABCA12
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	1/208	6.493803e-01	7.740557e-01	0	0	9.609623e-01	4.148827e-01	GPAT4
Reactome_2022	Keratinization R-HSA-6805567	1/208	6.493803e-01	7.740557e-01	0	0	9.609623e-01	4.148827e-01	LIPK
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	2/441	6.506378e-01	7.740557e-01	0	0	9.046999e-01	3.888420e-01	SRGAP2;ARHGAP26
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	1/209	6.511518e-01	7.740557e-01	0	0	9.562937e-01	4.102619e-01	SRGAP2
Reactome_2022	Metabolism Of RNA R-HSA-8953854	3/666	6.516866e-01	7.740557e-01	0	0	8.973737e-01	3.842477e-01	NDC1;TFB1M;PPIL3
Reactome_2022	G Alpha (Q) Signaling Events R-HSA-416476	1/212	6.564134e-01	7.762801e-01	0	0	9.425535e-01	3.967816e-01	ABHD12
Reactome_2022	Biological Oxidations R-HSA-211859	1/218	6.667019e-01	7.850343e-01	0	0	9.162128e-01	3.714439e-01	UGT2B17
Reactome_2022	GPCR Ligand Binding R-HSA-500792	2/458	6.710379e-01	7.867340e-01	0	0	8.702112e-01	3.471531e-01	ADCYAP1R1;GPR31
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	2/468	6.825875e-01	7.959816e-01	0	0	8.510992e-01	3.250047e-01	CEACAM6;ALDH3B1
Reactome_2022	HIV Infection R-HSA-162906	1/229	6.847783e-01	7.959816e-01	0	0	8.715222e-01	3.300108e-01	NDC1
Reactome_2022	Mitotic Anaphase R-HSA-68882	1/232	6.895374e-01	7.965312e-01	0	0	8.600726e-01	3.197185e-01	NDC1
Reactome_2022	Mitotic Metaphase And Anaphase R-HSA-2555396	1/233	6.911080e-01	7.965312e-01	0	0	8.563218e-01	3.163760e-01	NDC1
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	1/238	6.988434e-01	8.020481e-01	0	0	8.380429e-01	3.002948e-01	KMT5C
Reactome_2022	Leishmania Infection R-HSA-9658195	1/247	7.122869e-01	8.106361e-01	0	0	8.070132e-01	2.737990e-01	ADCYAP1R1
Reactome_2022	Diseases Of Metabolism R-HSA-5668914	1/247	7.122869e-01	8.106361e-01	0	0	8.070132e-01	2.737990e-01	RFT1
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	1/254	7.223307e-01	8.186414e-01	0	0	7.844053e-01	2.551453e-01	ABHD12
Reactome_2022	Axon Guidance R-HSA-422475	2/519	7.364668e-01	8.308268e-01	0	0	7.651285e-01	2.340460e-01	SRGAP2;NEO1
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	2/523	7.403490e-01	8.308268e-01	0	0	7.590975e-01	2.282102e-01	NDC1;MAU2
Reactome_2022	RHO GTPase Effectors R-HSA-195258	1/269	7.426990e-01	8.308268e-01	0	0	7.399367e-01	2.201048e-01	SRGAP2
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	1/271	7.453005e-01	8.308268e-01	0	0	7.343808e-01	2.158843e-01	RBBP8
Reactome_2022	Organelle Biogenesis And Maintenance R-HSA-1852241	1/275	7.504257e-01	8.331257e-01	0	0	7.235125e-01	2.077310e-01	TFB1M
Reactome_2022	Deubiquitination R-HSA-5688426	1/279	7.554488e-01	8.344776e-01	0	0	7.129569e-01	1.999440e-01	RNF135
Reactome_2022	Asparagine N-linked Glycosylation R-HSA-446203	1/282	7.591503e-01	8.344776e-01	0	0	7.052374e-01	1.943321e-01	RFT1
Reactome_2022	Nervous System Development R-HSA-9675108	2/545	7.608473e-01	8.344776e-01	0	0	7.275153e-01	1.988464e-01	SRGAP2;NEO1
Reactome_2022	Hemostasis R-HSA-109582	2/576	7.873722e-01	8.601013e-01	0	0	6.871222e-01	1.642595e-01	ABHD12;CEACAM6
Reactome_2022	DNA Repair R-HSA-73894	1/310	7.911299e-01	8.607493e-01	0	0	6.404171e-01	1.500453e-01	RBBP8
Reactome_2022	Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	1/327	8.084555e-01	8.760953e-01	0	0	6.064944e-01	1.289586e-01	GPR31
Reactome_2022	Sensory Perception R-HSA-9709957	2/616	8.177930e-01	8.826972e-01	0	0	6.410291e-01	1.289405e-01	RBP1;PNLIP
Reactome_2022	Post-translational Protein Modification R-HSA-597592	5/1383	8.295747e-01	8.918747e-01	0	0	7.074326e-01	1.321782e-01	NDC1;RNF135;ENAM;RFT1;PROZ
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	2/644	8.367357e-01	8.960319e-01	0	0	6.121813e-01	1.091195e-01	SRGAP2;ARHGAP26
Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	1/364	8.413986e-01	8.974919e-01	0	0	5.436458e-01	9.388204e-02	ADO
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	2/660	8.467529e-01	8.996749e-01	0	0	5.967992e-01	9.927539e-02	SRGAP2;ARHGAP26
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	5/1449	8.587170e-01	9.088367e-01	0	0	6.726928e-01	1.024618e-01	NDC1;PLK3;TDRD9;RBBP8;ZNF354C
Reactome_2022	Infectious Disease R-HSA-5663205	3/961	8.650364e-01	9.119764e-01	0	0	6.115188e-01	8.866024e-02	NDC1;RNF135;ADCYAP1R1
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	2/702	8.704710e-01	9.141626e-01	0	0	5.597668e-01	7.765132e-02	NDC1;IL12A
Reactome_2022	Metabolism Of Lipids R-HSA-556833	2/732	8.853167e-01	9.261774e-01	0	0	5.359240e-01	6.528083e-02	GPAT4;ALDH3B1
Reactome_2022	Innate Immune System R-HSA-168249	3/1035	8.962022e-01	9.337474e-01	0	0	5.654519e-01	6.196743e-02	RNF135;CEACAM6;ALDH3B1
Reactome_2022	Signaling By Interleukins R-HSA-449147	1/453	8.994184e-01	9.337474e-01	0	0	4.346116e-01	4.607184e-02	IL12A
Reactome_2022	Developmental Biology R-HSA-1266738	3/1073	9.095845e-01	9.407110e-01	0	0	5.442721e-01	5.157922e-02	LIPK;SRGAP2;NEO1
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	1/496	9.193444e-01	9.444016e-01	0	0	3.959800e-01	3.329975e-02	ADCYAP1R1
Reactome_2022	Metabolism Of Proteins R-HSA-392499	6/1890	9.200972e-01	9.444016e-01	0	0	6.103808e-01	5.083008e-02	NDC1;RNF135;ENAM;RFT1;PROZ;TBCB
Reactome_2022	Immune System R-HSA-168256	6/1943	9.318901e-01	9.529102e-01	0	0	5.919331e-01	4.175520e-02	NDC1;RNF135;CEACAM6;ALDH3B1;IL12A;KLRC1
Reactome_2022	Generic Transcription Pathway R-HSA-212436	3/1190	9.416217e-01	9.592550e-01	0	0	4.875759e-01	2.932852e-02	PLK3;RBBP8;ZNF354C
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	3/1312	9.636725e-01	9.766888e-01	0	0	4.392509e-01	1.625392e-02	PLK3;RBBP8;ZNF354C
Reactome_2022	Signal Transduction R-HSA-162582	7/2465	9.703821e-01	9.766888e-01	0	0	5.341085e-01	1.605817e-02	ABHD12;ADCYAP1R1;GPR31;RGS20;SRFBP1;SRGAP2;ARHGAP26
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	1/722	9.749278e-01	9.766888e-01	0	0	2.686925e-01	6.822614e-03	NDC1
Reactome_2022	Adaptive Immune System R-HSA-1280218	1/733	9.763221e-01	9.766888e-01	0	0	2.645030e-01	6.338221e-03	KLRC1
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	1/736	9.766888e-01	9.766888e-01	0	0	2.633821e-01	6.212443e-03	NDC1
MSigDB_Hallmark_2020	Myogenesis	3/200	7.890864e-02	6.348838e-01	0	0	3.093254e+00	7.855210e+00	SGCA;TNNT3;FGF2
MSigDB_Hallmark_2020	Spermatogenesis	2/135	1.464941e-01	6.348838e-01	0	0	3.033144e+00	5.825972e+00	PACRG;ACRV1
MSigDB_Hallmark_2020	Coagulation	2/138	1.516852e-01	6.348838e-01	0	0	2.965786e+00	5.593318e+00	F10;PROZ
MSigDB_Hallmark_2020	Estrogen Response Early	2/200	2.642273e-01	6.348838e-01	0	0	2.030715e+00	2.702771e+00	ALDH3B1;RBBP8
MSigDB_Hallmark_2020	Estrogen Response Late	2/200	2.642273e-01	6.348838e-01	0	0	2.030715e+00	2.702771e+00	ALDH3B1;RBBP8
MSigDB_Hallmark_2020	KRAS Signaling Dn	2/200	2.642273e-01	6.348838e-01	0	0	2.030715e+00	2.702771e+00	SLC6A14;UGT2B17
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	2/200	2.642273e-01	6.348838e-01	0	0	2.030715e+00	2.702771e+00	CDH6;FGF2
MSigDB_Hallmark_2020	Pperoxisome	1/104	4.070551e-01	6.348838e-01	0	0	1.941453e+00	1.744992e+00	UGT2B17
MSigDB_Hallmark_2020	Bile Acid Metabolism	1/112	4.304856e-01	6.348838e-01	0	0	1.800801e+00	1.517789e+00	RBP1
MSigDB_Hallmark_2020	UV Response Dn	1/144	5.153867e-01	6.348838e-01	0	0	1.395564e+00	9.250326e-01	MAP1B
MSigDB_Hallmark_2020	DNA Repair	1/150	5.298491e-01	6.348838e-01	0	0	1.338960e+00	8.504579e-01	NFX1
MSigDB_Hallmark_2020	Xenobiotic Metabolism	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	F10
MSigDB_Hallmark_2020	p53 Pathway	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	PLK3
MSigDB_Hallmark_2020	Adipogenesis	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	GPAT4
MSigDB_Hallmark_2020	Allograft Rejection	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	IL12A
MSigDB_Hallmark_2020	Apical Junction	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	CDH6
MSigDB_Hallmark_2020	Complement	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	F10
MSigDB_Hallmark_2020	Inflammatory Response	1/200	6.348838e-01	6.348838e-01	0	0	1.000000e+00	4.543133e-01	CCL24
