covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
BRINP2,0.00020856214185932846,1.0002085838924548,0.02429570688839351,-0.04741014833833365,0.0478272726220523,0.9536961604677368,1.048989450478126,0.0,0.008584320794508856,0.9931507870935788,0.009915320459901863
PRRG3,0.00020606637575046555,1.0002060876088845,0.02394627331240374,-0.04672776688051353,0.047139899632014454,0.9543471671362125,1.0482686512203836,0.0,0.008605363058465005,0.9931339984161563,0.009939708646165779
L3MBTL3,0.00020173364780308624,1.0002017539974037,0.025213830303786974,-0.049216465659924,0.04961993295553017,0.9519750374886453,1.050871618796428,0.0,0.008000912410867896,0.9936162636238263,0.009239306939461341
GOLGA2P3Y,0.00019368163862866863,1.0001937003961283,0.023868326240633727,-0.04658737816426574,0.04697474144152308,0.9544811561149118,1.0480955353629438,0.0,0.008114588206815385,0.993525566405764,0.009371002045300713
CRAMP1,0.00019078902802637575,1.0001908072294106,0.02564906802952121,-0.050080460546852924,0.05046203860290568,0.9511528911400354,1.0517569364344566,0.0,0.007438439003194347,0.9940650390935297,0.008587848222482874
PHKB,0.00018867322636825152,1.000188691026281,0.02470924743503534,-0.04824056183138973,0.04861790828412623,0.9529045270448383,1.0498191468973819,0.0,0.007635733417794465,0.993907625397659,0.008816322147634646
PIGT,0.00018311803102071528,1.0001831347981507,0.025559183808711923,-0.049911961708293935,0.05027819777033537,0.9513131728007421,1.0515635983358638,0.0,0.007164470993721598,0.9942836281110543,0.008270642997818423
STPG2,0.00017875645948498833,1.000178772437373,0.0235797959124881,-0.04603679429179647,0.04639430721076644,0.9550068227445494,1.0474873613566964,0.0,0.007580916312779327,0.9939513618535172,0.008752838401164156
FXR1,0.00017396582587188454,1.0001739809588037,0.025605971093693832,-0.050012815306941724,0.05036074695868549,0.951217234281778,1.0516504076403748,0.0,0.006793955411233295,0.9945792495723055,0.007841763134803356
WEE1,0.00017227378122298785,1.000172288621203,0.025470259967608083,-0.04974851843216117,0.05009306599460715,0.9514686712495748,1.0513689385190277,0.0,0.006763722923993623,0.9946033710528783,0.00780677394875053
UBE2S,0.00015727651641258783,1.0001572888850123,0.026086726846219335,-0.05097176857671146,0.05128632160953664,0.9503054986305127,1.0526242392066274,0.0,0.006028986209719959,0.9951895941279685,0.006956694405243912
LSM1,0.00014652662990409122,1.000146537365455,0.02465838769714367,-0.04818302517332307,0.048476078433131245,0.9529593555640907,1.0496702617626334,0.0,0.005942263204867376,0.9952587878350482,0.00685638995222779
ARHGAP35,0.00012008829644478776,1.0001200955073328,0.024378090214134937,-0.04766009053512802,0.0479002671280176,0.9534578213410583,1.0490660237395062,0.0,0.00492607482333288,0.9960695768491904,0.005681574813455642
RAD23A,0.00011805057959025584,1.0001180575478341,0.025243809490848434,-0.04935890685506307,0.04959500801424359,0.9518394466836503,1.0508454262094558,0.0,0.004676416989799119,0.9962687726835925,0.005393090838349116
CDK15,0.00011717530060868469,1.0001171821659023,0.023552730502942515,-0.046045328222736596,0.04627967882395397,0.9549986728170521,1.047367296451812,0.0,0.004975019800529948,0.996030524886104,0.005738138309878205
BAP1,0.00010951789398918964,1.0001095238912927,0.025352965656947328,-0.049581381694908444,0.04980041748288683,0.9516277099091167,1.0510613019807842,0.0,0.00431972714636558,0.99655336712209,0.004981028989301044
VN1R2,0.00010577928826713189,1.0001057848830932,0.024353659145634244,-0.04762651552894049,0.047838074105474755,0.9534898342307228,1.0490007811814799,0.0,0.004343465909355737,0.9965344265072976,0.005008449287714869
PABPC1,0.00010395190228514725,1.0001039573054713,0.026019060798490534,-0.05089247017431428,0.051100373978884575,0.9503808593262952,1.0524285244202942,0.0,0.003995221160756806,0.9968122831991203,0.0046062488355660324
NCF1,8.905774883692568e-05,1.0000890617145959,0.026019844233680266,-0.050908899832518596,0.05108701533019245,0.9503652450218817,1.052414465491267,0.0,0.003422685702385901,0.9972690972535729,0.003945249350834438
SIGMAR1,8.884866211058156e-05,1.00008885260927,0.02510900664031346,-0.04912390004048087,0.049301597364702035,0.9520631617262594,1.0505371421995013,0.0,0.003538517607778703,0.9971766773244797,0.0040789544384102535
PCDHGB2,7.517010103330347e-05,1.0000751729263762,0.02345750961190764,-0.04590070390530781,0.04605104410737442,0.9551367988362037,1.047127859299699,0.0,0.0032045218046141254,0.9974431659033475,0.003693455663013037
GPSM3,7.400978544389389e-05,1.0000740125242356,0.025851847956300498,-0.05059468114271048,0.05074270071359827,0.950663914465315,1.0520521661841362,0.0,0.002862843134811821,0.9977157847829224,0.00329919543835477
LINC01364,7.317229123109643e-05,1.0000731749683884,0.023670734792597268,-0.04632061538985873,0.04646695997232093,0.9547358101208305,1.0475634669708003,0.0,0.0030912555893271285,0.9975335388199743,0.003562746809692893
EIF1AX,5.4197184831247546e-05,1.0000541986535252,0.02602526978191195,-0.05095439427565476,0.051062788645317256,0.9503220096677752,1.0523889692864992,0.0,0.0020824831129672133,0.9983384200770031,0.002399146854503473
LOC644686,4.8649518387810686e-05,1.0000486507017947,0.024230028573363864,-0.04744133382978179,0.047538632866557406,0.9536664194480269,1.0486867141126004,0.0,0.0020078192743565823,0.9983979930764805,0.002313060708754663
DCBLD1,4.604113775935212e-05,1.000046042197669,0.02554244750088831,-0.050016236040986845,0.05010831831650554,0.9512139804261658,1.0513849744588042,0.0,0.0018025343012939895,0.9985617864895038,0.0020763970086171766
MCM8,4.4936103647352106e-05,1.0000449371132891,0.02636350835012801,-0.051626590768724535,0.051716462976019235,0.9496834211980998,1.053077113828344,0.0,0.001704481173391853,0.9986400214460859,0.001963369688599316
HHLA2,4.373182788532461e-05,1.0000437327841356,0.02357558580485655,-0.04616356726406725,0.046251030919837906,0.9548857613649088,1.0473372920037134,0.0,0.0018549625128006742,0.9985199548989461,0.002136835424339678
LINGO2,1.8818189807402182e-05,1.0000188183668706,0.023727706342646128,-0.046486631677521616,0.04652426805713642,0.9545773215821389,1.0476235025470606,0.0,0.000793089291297406,0.9993672063654726,0.0009132172079396131
LAMA4,1.2387056786497683e-05,1.0000123871335065,0.026034350364657562,-0.05101400201883955,0.05103877613241254,0.9502653648057332,1.0523636990861953,0.0,0.000475796653766844,0.9996203692102014,0.0005477954444001054
H1-7,-1.9336663737568753e-06,0.9999980663354958,0.023850021242366067,-0.046747116331926485,0.04674324899917897,0.9543287012207242,1.047852937248551,0.0,-8.107608601714788e-05,0.9999353106427875,9.333003361124095e-05
ZNF14,-1.7064211351646357e-05,0.9999829359342411,0.02639373241562524,-0.05174782916356448,0.05171370074086118,0.9495682900838044,1.0530742049857333,0.0,-0.0006465251326691578,0.9994841476144095,0.0007444096977931418
CENPV,-2.0580990529484084e-05,0.9999794192212577,0.02455346003013875,-0.048144478345445184,0.048103316364386216,0.9529960898323345,1.0492790574219584,0.0,-0.0008382114172186503,0.9993312041298283,0.0009651912792229718
L3MBTL,-3.0299981797276263e-05,0.9999697004772425,0.02331863558336727,-0.04573398589381127,0.04567338593021673,0.9552960506187143,1.0467324775653768,0.0,-0.0012993891383117052,0.9989632377598131,0.0014965076379203435
ELOB,-4.544840398357518e-05,0.9999545526287795,0.02476485283813971,-0.04858366804917195,0.0484927712412048,0.9525776356590967,1.0496877838530996,0.0,-0.0018351978217121187,0.9985357248139715,0.002114050703378758
CYB561D2,-4.5738268399900234e-05,0.9999542627775787,0.02563505217635539,-0.050289517275861596,0.05019804073906179,0.9509540670113116,1.0514793114977625,0.0,-0.0017842081258600728,0.9985764086384271,0.0020552714783051746
LOC284861,-4.965243267673951e-05,0.9999503487999849,0.024407090649679483,-0.04788667107345283,0.047787366208099355,0.9532418108274423,1.0489475899061413,0.0,-0.0020343445840969804,0.998376828984594,0.002343643356405581
DPRXP4,-5.2186060138983316e-05,0.9999478153015298,0.02579692109901683,-0.0506132223262334,0.05050885020595543,0.9506462881946147,1.051806172015059,0.0,-0.002022956923373783,0.9983859150045723,0.002330513748490324
STMN1,-5.6109253621331016e-05,0.9999438923204734,0.025883981380594397,-0.050787780536091696,0.050675562028849035,0.9504803595628628,1.0519815351564747,0.0,-0.002167721139816495,0.998270410124976,0.0024974311243859226
CRIP3,-8.386676302467215e-05,0.999916136753694,0.023780081369735563,-0.04669196979713829,0.046524236271088946,0.9543813305927957,1.0476234692472506,0.0,-0.0035267651830412873,0.9971860543442189,0.004065388019762925
PGAM4,-0.00010959905789345253,0.9998904069478639,0.026131671460154538,-0.051326733975629556,0.051107535859842644,0.9499682329224669,1.0524360618150939,0.0,-0.004194108213114829,0.9966535956212674,0.004835937022893382
BBOF1,-0.00011835913542070133,0.9998816478687454,0.025897195104796926,-0.05087592884142967,0.05063921057058827,0.9503965800224768,1.0519432947886591,0.0,-0.004570345743689351,0.9963534043886351,0.0052705410216852
QARS1,-0.00012990578920960786,0.9998701026481821,0.025556914894789482,-0.05022053853895226,0.049960726960533046,0.951019664884116,1.0512298105754803,0.0,-0.005082999639995394,0.9959443705288276,0.005862933521260928
FMNL2,-0.00013603237923208423,0.9998639768727525,0.02572471677494171,-0.050555550770611205,0.050283486012147036,0.9507011150258605,1.051569159273156,0.0,-0.005288002990361105,0.9957808037200677,0.006099890936303231
SKP1,-0.00014279544528232697,0.999857214749502,0.02598026912077463,-0.051063187230658696,0.050777596340094044,0.9502186269518956,1.0520888788441332,0.0,-0.005496303545529607,0.9956146063395309,0.006340699101326262
LINC00029,-0.00014482525675089413,0.9998551852299203,0.023882982880112574,-0.04695461154515823,0.046664961031656446,0.95413070312591,1.047770906182896,0.0,-0.006063951788513424,0.9951616961424679,0.006997137803886078
EIF2D,-0.00014786201092266725,0.9998521489201257,0.02470603682003584,-0.048570804378913396,0.04827508035706807,0.9525898893825112,1.0494593012615563,0.0,-0.00598485349956071,0.9952248063007404,0.006905649329372952
RASGRP3,-0.00015656415191942852,0.9998434481036078,0.025734266672752096,-0.050594799999062946,0.050281671695224094,0.9506638014728764,1.0515672513951655,0.0,-0.006083878507608747,0.9951457972142324,0.007020186810130447
BDKRB1,-0.00016391711092399798,0.9998360963227516,0.02437432675783773,-0.04793671970369689,0.04760888548184889,0.9531941035743703,1.0487603896848088,0.0,-0.006724990296246412,0.9946342745157044,0.007761948462295061
UFL1,-0.00016497668002188787,0.9998350369278822,0.024955100440052367,-0.04907607477310418,0.0487461214130604,0.9521086954903518,1.0499537561241712,0.0,-0.0066109403333478095,0.9947252711972532,0.007629965823377695
FAM102A,-0.00016823911202431876,0.9998317750393815,0.025335533117037137,-0.04982497155053892,0.04948849332649028,0.9513959312832531,1.0507335016979138,0.0,-0.006640440966730029,0.9947017336139975,0.007664103848605006
LINC02120,-0.00017219554573869852,0.9998278192790634,0.024052426141814187,-0.04731408452450419,0.046969693433026795,0.9537877805587631,1.0480902445811302,0.0,-0.007159175740668564,0.9942878530033585,0.008264512736740564
IL6ST,-0.00017785267335943024,0.9998221631414898,0.026031244759165153,-0.05119815487407016,0.0508424495273513,0.9500903868374181,1.0521571123737612,0.0,-0.006832276942761693,0.9945486741235968,0.007886115283001498
CD83,-0.00018175700435473988,0.9998182595124488,0.02581155827329296,-0.050771481604865804,0.05040796759615633,0.9504958515031255,1.0517000684155173,0.0,-0.0070416904872730056,0.9943815903101441,0.008128507883645834
PTPRN,-0.0001825957703973813,0.9998174208991957,0.024421775842696867,-0.04804839686059357,0.04768320531979881,0.9530876595107083,1.048838336283472,0.0,-0.007476760558834835,0.9940344637661875,0.00863222313739046
C7orf57,-0.00018264836103041207,0.999817368318166,0.024175736366160272,-0.04756622093843979,0.04720092421637896,0.9535473262430357,1.0483326233310428,0.0,-0.007555027828896751,0.993972017283589,0.00872285788295524
ITFG2-AS1,-0.00018949017875474438,0.9998105277733752,0.023393120422423135,-0.046039163692712506,0.04566018333520301,0.9550045599531896,1.0467186580716143,0.0,-0.008100252353384687,0.9935370043859653,0.009354393089390655
ASAH1,-0.00020820646675978252,0.9997918152067025,0.025650069737794316,-0.05048141935377739,0.05006500642025783,0.9507715944588407,1.051339437968017,0.0,-0.008117189110523115,0.9935234912531953,0.009374015370319911
HPF1,-0.0002104364489502254,0.9997895856912462,0.02568272715674967,-0.050547656700948365,0.050126783803047914,0.9507086199563133,1.0514043889731495,0.0,-0.008193695617520145,0.9934624499224773,0.009462656183844367
AKR1B10,-0.00021258991711087857,0.9997874326785243,0.024425059691826474,-0.04808482723333176,0.04765964739911,0.9530529388044681,1.048813628124168,0.0,-0.008703762438788185,0.9930554900100876,0.010053759887321182
LDB1,-0.00022087950678613646,0.9997791448852962,0.023850291379814485,-0.046966591632008635,0.04652483261843637,0.9541192726256893,1.047624093994914,0.0,-0.009261082108752608,0.9926108311945135,0.010699897732324532
BTD,-0.00023205139584310883,0.9997679755259996,0.025492131872580242,-0.050195711755245995,0.04973160896355977,0.9510432759367287,1.0509889824969996,0.0,-0.009102863464028567,0.9927370660867811,0.010516435223253524
H2BW4P,-0.00024395194274223108,0.9997560778111134,0.023390604028151626,-0.04608869341455693,0.04560078952907247,0.954957260014361,1.046656491312742,0.0,-0.01042948452500945,0.9916786261790266,0.012055433485315218
TBC1D5,-0.0002447469184889812,0.9997552830295948,0.02461350544712236,-0.04848633112812925,0.047996837291151284,0.9526703611459394,1.0491673371084025,0.0,-0.009943602670280974,0.992066283692183,0.011491579154921997
SLTM,-0.00026934958251928953,0.9997306866888229,0.025706019844767253,-0.05065222266413502,0.05011352349909644,0.9506092133911199,1.0513904471238127,0.0,-0.010478074168845655,0.991639859370704,0.012111832578585129
SETD2,-0.0002916932332428024,0.9997083493050922,0.025198586694913355,-0.049680015616583174,0.04909662915009757,0.9515338517649885,1.0503218375431482,0.0,-0.011575777513811291,0.9907640721098414,0.013386541531946837
PGAM1,-0.0003059444569893025,0.9996941023392436,0.026233732704034507,-0.0517231157369475,0.0511112268229689,0.9495917574600377,1.0524399463249594,0.0,-0.01166225410775231,0.9906950784279699,0.013487009757801429
PAGE2B,-0.00030670393824045584,0.9996933430906043,0.023899390970292176,-0.0471486494924549,0.046535241615973985,0.9539455835235173,1.0476349987682827,0.0,-0.012833127782281153,0.9897609265205621,0.014848005832276174
FAM90A8P,-0.000314061425907045,0.9996859878862201,0.023417475182070515,-0.0462114693916258,0.04558334653981171,0.9548400214008935,1.0466382346540304,0.0,-0.013411412778927795,0.989299561580264,0.01552065725194523
AK022898,-0.00031536792584478874,0.9996846817973923,0.023860676610224955,-0.04708143472864296,0.046450698876953384,0.9540097049055309,1.0475464325798596,0.0,-0.013217057126940187,0.9894546212098152,0.015294551593143219
MRPS26,-0.000320230392711019,0.9996798208755685,0.024996489357018117,-0.0493124492724053,0.04867198848698326,0.9518836678706183,1.0498759228650232,0.0,-0.012811014704395272,0.989778568753699,0.014822290394601761
OR6X1,-0.0003389935174075228,0.9996610639344028,0.02347079585580787,-0.04634090808328291,0.045662921048467864,0.9547164361563104,1.0467215236910918,0.0,-0.014443205057473095,0.9884763903268762,0.016721587167687617
CTNNA1,-0.00033974195065698966,0.9996603157551043,0.025559599201138636,-0.05043563584416745,0.049756151942853474,0.9508151251157579,1.0510147772143734,0.0,-0.013292147031861703,0.9893947133966878,0.01538190407968606
SMARCA5,-0.0003414697394882311,0.9996585885546678,0.02607461669138583,-0.0514467793652914,0.050763839886314936,0.9498542004604519,1.0520744059316482,0.0,-0.01309586804399856,0.989551307739754,0.015153582659868268
TRAPPC5,-0.00034181363663076905,0.9996582447749949,0.025136859233328642,-0.04960915241840803,0.04892552514514648,0.9516012828860607,1.050142138644296,0.0,-0.01359810441940824,0.9891506167856937,0.015737879721581746
ARL5C,-0.0003524233616326594,0.9996476387321857,0.02351360363433459,-0.04643823963167858,0.04573339290841326,0.9546235166493736,1.04679529070293,0.0,-0.014988062532365325,0.9880417040333779,0.017356157396892672
FUCA2,-0.0003727367731828128,0.9996273326845382,0.025119997306790705,-0.049607026786235756,0.048861553239870126,0.9516033056425126,1.0500749611996334,0.0,-0.014838248930944375,0.9881612247012687,0.01718164912898881
SSTR2,-0.000383905375582506,0.9996161683066569,0.026441556101192348,-0.052208403029114836,0.05144059227794982,0.9491310444455228,1.052786640778175,0.0,-0.014519015980500266,0.9884159083038171,0.016809864222353605
TPTE2P2,-0.0003875181693431967,0.9996125569061246,0.023605640835870172,-0.04665372403963671,0.04587868770095032,0.9544178323277435,1.0469473956572828,0.0,-0.016416337604965157,0.9869022459817389,0.019020904047341986
NKPD1,-0.0003945030854984384,0.9996055747206118,0.02590709336226369,-0.05117147301965197,0.05038246684865509,0.9501157373490016,1.0516732496195769,0.0,-0.015227608901625072,0.9878505954953972,0.017635232669306784
C11orf54,-0.0004036472921096692,0.9995964341624985,0.025086737799039017,-0.04957274986782577,0.04876545528360643,0.9516359242304079,1.0499740559904083,0.0,-0.016090067004452507,0.9871625378728968,0.01864044862783946
RAB15,-0.00041719100140332214,0.9995828960106619,0.02494624563622888,-0.049310933997901416,0.04847655199509478,0.9518851102367637,1.0496707588466612,0.0,-0.016723598712483006,0.9866571207424534,0.019379282898158608
CIROP,-0.00042355187148409505,0.9995765378139473,0.02361665601133399,-0.04671134708897008,0.04586424334600189,0.9543628374464083,1.0469322732867044,0.0,-0.017934455719760923,0.9856911417403201,0.02079243416958054
FLG,-0.0004285612746961816,0.9995715305445697,0.02429197979759384,-0.0480399667911547,0.047182844241762334,0.9530956941397255,1.0483136696751643,0.0,-0.017642089210803284,0.9859243795593007,0.020451098810099447
ANXA7,-0.00043562488923448353,0.999564469981511,0.025044404744630974,-0.049521756202955236,0.048650506424486276,0.951684452871123,1.0498533696070802,0.0,-0.01739410034602132,0.9861222156865893,0.0201616358720598
FAM218A,-0.0004362960616712063,0.9995637991016152,0.02389288733031816,-0.04726549471576816,0.04639290259242575,0.9538341260505453,1.0474858900377702,0.0,-0.018260499689277048,0.9854310388898138,0.021173180830961705
GRB10,-0.0004370866879949071,0.9995630088204759,0.02453707064955078,-0.04852886144722927,0.04765468807123945,0.9526298446330789,1.0488084267264086,0.0,-0.01781331986354733,0.9857877787318674,0.020650999526647663
APOD,-0.00044243550955822995,0.9995576623505991,0.025086111430321873,-0.04961031042514768,0.048725439406031225,0.9516001809259997,1.0499320411977617,0.0,-0.01763667162155124,0.9859287014976886,0.02044477456704175
LINC00307,-0.0004439598070238265,0.9995561387285489,0.023440164558464333,-0.046385838133306136,0.04549791851925849,0.954673541662709,1.0465488262404548,0.0,-0.018940131837236224,0.984888864698953,0.021967155489361463
B3GNT3,-0.000458514467535773,0.9995415906341585,0.024125913829178582,-0.047744436666842624,0.046827407731771076,0.953377404253558,1.0479411269346066,0.0,-0.01900506114637748,0.9848370679288612,0.02204303096231425
TBX18,-0.0004661849185252934,0.9995339237287799,0.024646961572732672,-0.048773341929424015,0.04784097209237343,0.9523969736966692,1.0490038211764052,0.0,-0.01891449853360591,0.9849093134530191,0.0219372018459762
NF1,-0.00047997532199875307,0.9995201398477291,0.024654028622535944,-0.048800983495988846,0.04784103285199134,0.9523706483161636,1.0490038849134788,0.0,-0.0194684337131017,0.9844674185164423,0.022584634745881627
IQGAP2,-0.0004821319039001665,0.9995179843030098,0.025226211748697713,-0.049924598397728864,0.04896033458992853,0.9513011514275774,1.050178694145319,0.0,-0.01911233873334375,0.9847514883426627,0.02216840257284117
ARPC5,-0.00048257483776261556,0.9995175415827464,0.026049571946648274,-0.051538797665878176,0.050573647990352945,0.9497668005123794,1.051874328932806,0.0,-0.018525250194167092,0.9852198342781684,0.021482422666894287
LEMD1,-0.0004851242161145199,0.9995149934376116,0.025374090649597888,-0.05021742802978092,0.049247179597551885,0.9510226230441065,1.0504799758693604,0.0,-0.01911888086212886,0.9847462694327094,0.022176048476959392
BATF3,-0.0004985599975485951,0.9995015642628357,0.025499151740257627,-0.05047597904477539,0.0494788590496782,0.9507767669641748,1.0507233786892667,0.0,-0.01955202285264561,0.9844007367249554,0.0226823573787317
C17orf49,-0.0004990627692506431,0.9995010617418594,0.02534978262796724,-0.05018372373598556,0.04918559819748427,0.9510546771301768,1.0504152878335138,0.0,-0.019687063063809088,0.9842930109607066,0.02284024422750694
GOLGA8S,-0.0005085765740912949,0.9994915527290534,0.023545972725855766,-0.046657835097731,0.045640681949548415,0.9544139086686538,1.0466982458064258,0.0,-0.021599301927876114,0.9827675903836063,0.025077813463044645
SEL1L,-0.0005194097235956931,0.9994807251462828,0.025005657437314418,-0.0495295977104781,0.04849077826328671,0.9516769902595855,1.0496856918506101,0.0,-0.02077168836283463,0.9834277822786203,0.0241089823672048
PLEKHA1,-0.0005262116564520444,0.9994739267686202,0.02531826792209688,-0.05014910493469768,0.04909668162179359,0.9510876020729659,1.0503218926553175,0.0,-0.020783872659503128,0.9834180627146972,0.02412324110202856
ARHGEF12,-0.000537825993198207,0.9994623186092765,0.025546540645640412,-0.050608125588242035,0.049532473601845615,0.9506511334020155,1.050779714262857,0.0,-0.021052791478050413,0.9832035434813501,0.02443797967133709
ERMARD,-0.0005410367309155615,0.9994591096030646,0.025310031641611393,-0.05014778719604307,0.04906571373421195,0.9510888553586889,1.0502893669086508,0.0,-0.021376375129696038,0.9829454191747606,0.024816785821086696
SEPTIN12,-0.000545367683794327,0.9994547810021303,0.024966976522075704,-0.049479742469919805,0.048389007102331155,0.9517244375276065,1.0495788695549189,0.0,-0.02184356136643598,0.982572745520565,0.0253638725373312
MORC2-AS1,-0.0005519647565773227,0.9994481875479454,0.02462730147357003,-0.04882058868118479,0.04771665916803014,0.9523519770962552,1.0488734245489086,0.0,-0.02241271773806359,0.9821187356127059,0.02603064170748494
WASHC5,-0.0005522542511213075,0.99944789821319,0.02554617145491621,-0.05062183024564227,0.04951732174339966,0.9506381051431992,1.0507637931179863,0.0,-0.021617887130207507,0.9827527649992294,0.025099577174075852
DOK4,-0.0005547984355897499,0.999445355436605,0.02475139485512696,-0.04906664091876858,0.04795704404758908,0.9521176775874646,1.0491255881676878,0.0,-0.022414835157252965,0.9821170465809449,0.02603312283298688
ZFYVE28,-0.0005689474445446684,0.9994312143753622,0.023994583051044092,-0.04759746604864629,0.04645957115955696,0.9535175330171889,1.04755572674908,0.0,-0.023711495354361303,0.9810827366177819,0.027553288030059953
TRIP12,-0.0005759623177363063,0.9994242035167198,0.025974793812405757,-0.05148562269590544,0.05033369806043282,0.9498173056762712,1.0516219620402139,0.0,-0.02217389373313225,0.9823092422525662,0.025750821842830833
TCL1A,-0.0005901921874466774,0.9994099819417042,0.02553107287599774,-0.05063017551106971,0.04944979113617635,0.950630171848989,1.0506928367968775,0.0,-0.02311662303864749,0.9815572459619948,0.026855684498932393
FRMD1,-0.0005926182383350906,0.9994075573251707,0.023567099186960584,-0.046783283864861025,0.04559804738819084,0.954294186130159,1.0466536212371236,0.0,-0.025145998395211058,0.9799385103544173,0.02923686973086738
H1-4,-0.0005926497140047574,0.9994075258681491,0.024031527730480652,-0.04769357855922242,0.0465082791312129,0.9534258924571849,1.047606752306392,0.0,-0.024661341578091335,0.9803250906465611,0.02866784679198641
CEBPZ,-0.0005939185546781399,0.9994062577800354,0.02554800571526503,-0.050667089633421064,0.04947925252406478,0.9505950808181958,1.050723792122085,0.0,-0.02324715914413904,0.9814531212009561,0.027008735424223527
DDIAS,-0.0006075827718678115,0.999392601769168,0.025454610336451303,-0.05049770227181335,0.04928253672807773,0.9507561132489372,1.0505171184836064,0.0,-0.023869262339394202,0.9809568923941804,0.027738355482193746
GALK1,-0.0006149936131859507,0.9993851954566253,0.024932733740851237,-0.049482253781380985,0.04825226655500909,0.9517220474541197,1.049435359377892,0.0,-0.024666112411825484,0.9803212852295751,0.028673447043293214
TAF10,-0.0006294712650100984,0.9993707268104636,0.024904331115397995,-0.0494410633102504,0.04818212078023021,0.9517612501410228,1.049361748503304,0.0,-0.025275574039445102,0.9798351567986384,0.029389037978678582
NKRF,-0.0006325814124444031,0.9993676186249951,0.02548922898548002,-0.05059055221767966,0.04932538939279085,0.9506678396934508,1.050562136906033,0.0,-0.024817596985956463,0.9802004550161261,0.0288512784300865
EP400,-0.000648533922144619,0.999351676330525,0.02552958011031717,-0.05068559147879637,0.04938852363450714,0.9505774932176981,1.0506284654437013,0.0,-0.025403234966740774,0.9797333308115396,0.02953897287269447
LINC01101,-0.0006651631538232125,0.9993350580181461,0.023602346767887073,-0.04692491276950723,0.0455945864618608,0.9541590400603879,1.0466499988523157,0.0,-0.028182076992793847,0.9775169320346477,0.03280640264552608
CCR6,-0.0006657321317687997,0.9993344894186997,0.025566529216931578,-0.05077520860664572,0.04944374434310812,0.9504923090099967,1.0506864834939238,0.0,-0.026039206421805385,0.9792260668408858,0.030286132034970055
MRPL32,-0.0006872067254292426,0.9993130293470326,0.025579404796283213,-0.05082191887211546,0.049447505421256976,0.9504479122988151,1.0506904352153295,0.0,-0.026865626112187582,0.9785669100042985,0.03125759566416056
PLEK,-0.0006911249701740636,0.9993091138016779,0.02643476991068165,-0.05250232193471319,0.05112007199436507,0.9488521178805732,1.0524492553778388,0.0,-0.026144542680312747,0.9791420492704263,0.030409920541662576
ALKBH1,-0.0007141531788486922,0.9992861017678388,0.025500371724594302,-0.050693963351437075,0.049265656993739686,0.9505695351373018,1.0504993861833876,0.0,-0.028005598763876607,0.9776576857317808,0.03259868241496842
TCEAL8,-0.0007200417467452949,0.9992802174211056,0.025289812546732467,-0.05028716351411011,0.04884708002061952,0.9509563053332563,1.0500597633444717,0.0,-0.028471612646979734,0.9772860086733881,0.03314725745265433
HOXB13,-0.0007324112095508104,0.9992678569380704,0.023885991990582417,-0.04754809524610454,0.04608327282700292,0.9535646101051388,1.0471616074337182,0.0,-0.030662792227326367,0.9755384647011764,0.03572933662035629
ZNF569,-0.0007393061092888067,0.9992609671101377,0.023454771124670884,-0.04670981277927376,0.04523120056069614,0.9543643017356868,1.0462697300956154,0.0,-0.03152049983174503,0.974854443765053,0.036741269804265064
TCEB3CL,-0.0007519114491433804,0.9992483711654322,0.023420968030534204,-0.04665616527205443,0.04515234237376766,0.9544155023748352,1.0461872264147503,0.0,-0.032104200311579956,0.9743889537741661,0.03743031675966296
FSD1,-0.0007546974825602068,0.9992455872299565,0.023886523592194668,-0.047571423439128076,0.046062028474007664,0.953542365425319,1.047139361399189,0.0,-0.03159511595093801,0.9747949383535321,0.03682933503581005
AHR,-0.0007645519265242867,0.999235740268829,0.02621425289630763,-0.05214354348491204,0.05061443963186346,0.9491926066488809,1.0519172374884953,0.0,-0.02916550509940249,0.9767325924662247,0.033964456263867626
MORF4L2-AS1,-0.0007672786213517369,0.9992330156616192,0.02444206487829437,-0.04867284549060008,0.047138288247896606,0.9524926910104164,1.048266962058289,0.0,-0.031391726728993104,0.9749571390151334,0.03658929827074951
CROT,-0.0007751483728652316,0.9992251519770244,0.025413320733069948,-0.05058434173724738,0.04903404499151691,0.9506737438158004,1.0502561060916016,0.0,-0.030501656237964345,0.9756669725101798,0.03553930273105183
CLCF1,-0.0007825352842594334,0.999217770816626,0.024416386743535162,-0.04863777393418957,0.047072703365670696,0.9525260969973564,1.0481982138474872,0.0,-0.03204959408937233,0.9744325008266438,0.03736584177503366
LINC02774,-0.0007848588492952807,0.9992154490718479,0.02351116826605091,-0.046865901885216096,0.04529618418662554,0.9542153474904556,1.0463377227055566,0.0,-0.03338238408291188,0.9733696572986721,0.03894029247869901
IGF2BP2-AS1,-0.0007965097098430791,0.9992038074198113,0.02410931456433833,-0.04804989794789319,0.04645687852820703,0.9530862288440008,1.047552906071487,0.0,-0.03303742658122886,0.9736447418251399,0.038532629253424745
CRYGS,-0.0007966689311650659,0.9992036483252729,0.025397378192003855,-0.05057461548923562,0.04898127762690548,0.9506829903493781,1.0502006883068546,0.0,-0.031368156395603475,0.974975936163176,0.0365614834163732
