gene,mean_gate_score,std_gate_score
OR13C4,0.45502052,0.13190737
TRMT10C,0.4550066,0.14237846
ZXDB,0.45493954,0.12494791
CIB3,0.45489895,0.10178785
C3P1,0.45474768,0.14440387
ANAPC1,0.45469347,0.12616901
BDKRB1,0.45463338,0.111800365
PGBD2,0.4545724,0.13913408
LIAS,0.45452836,0.1455844
SSH1,0.45450264,0.10433589
SPRR1A,0.45443493,0.14070545
CTAG2,0.4541965,0.13334817
SLC66A3,0.45411816,0.13626933
MOCS1,0.45411697,0.12114389
NKPD1,0.4540917,0.11936777
KRTAP20-4,0.4540818,0.13602816
GRIN3A,0.45392057,0.1640746
NRROS,0.45387226,0.12693079
SLC13A4,0.45370334,0.14468747
PIMREG,0.45365497,0.16211727
SRSF11,0.4535206,0.157356
HMGN2P46,0.45347875,0.09391517
ATIC,0.45337668,0.12910487
OR2B2,0.45337293,0.11745899
LGR5,0.45327526,0.1326063
LOC645188,0.45321903,0.1151691
UFL1,0.45320365,0.14166763
PSG7,0.4531801,0.1794039
PCNT,0.45305145,0.14952986
KRT83,0.45299813,0.10650633
ACSM1,0.4526331,0.09541338
ALG1L,0.45251068,0.15777479
CYP2D7,0.45250624,0.12627678
TIMM8A,0.4524857,0.15626699
ZDHHC4,0.45240015,0.13915753
EIF4E1B,0.45232663,0.16878623
GOLGA8T,0.45231244,0.16427982
DNAJC9,0.45229992,0.16790149
CRAMP1,0.4522325,0.12896451
GEMIN6,0.45217156,0.14912708
IRGM,0.4521096,0.13304183
BSX,0.45173383,0.12813294
BRCA2,0.4517142,0.14239368
ADCY8,0.45164338,0.16497955
PRAMEF12,0.4515307,0.14660385
POGLUT2,0.451402,0.089619905
POLE2,0.45139298,0.09966954
CRIPAK,0.45118508,0.097247705
F3,0.4511303,0.09885378
PDXDC2P-NPIPB14P,0.4509604,0.1111407
DCDC2B,0.45070812,0.11772324
ADPRHL1,0.4506573,0.18824229
PLEKHG7,0.45036468,0.12713966
OR11H12,0.45012873,0.1073553
SERPINC1,0.44999108,0.13672838
HSD3B7,0.44993466,0.13728417
CROT,0.44988832,0.1113942
GPR75,0.4498447,0.12076045
RBM5,0.449796,0.122086726
CTBP2,0.44979075,0.13709927
MYL1,0.44978467,0.10570231
PCDHA11,0.44977385,0.17432764
RPRM,0.44968945,0.14551358
ZC3H15,0.4495796,0.119267024
LHX2,0.44955721,0.14129019
ARL4A,0.4493768,0.0977915
BLVRA,0.4493685,0.15195143
LY6E,0.44916862,0.12351896
TPPP,0.44908527,0.12280085
FRMD6,0.4488139,0.09875904
SLITRK3,0.44870973,0.11738862
CBX4,0.44869792,0.12400785
ATP6AP2,0.44863996,0.14667931
HSD11B2,0.44853684,0.12657458
SAFB,0.44839662,0.18194638
LOC80154,0.44838926,0.12599503
OGDH,0.44837484,0.12771307
DCK,0.44828522,0.11258965
ZNF473CR,0.44828144,0.120335735
TGFBRAP1,0.44795972,0.15356825
CLNS1A,0.4479538,0.121998444
MSANTD3,0.44794428,0.110186115
NORAD,0.44784692,0.199837
ZNF516-DT,0.44766697,0.1412692
RBMY2FP,0.4474611,0.12588279
ARL2BP,0.44741628,0.14681758
ENOX2,0.44738206,0.18372402
HVCN1,0.44722718,0.14154685
SNHG5,0.44722,0.16852033
C5orf15,0.44719335,0.13879584
NCRNA00258,0.4471416,0.14350131
NUPL1,0.44699237,0.1272206
ASB10,0.4469855,0.14122196
WASF2,0.44696727,0.12537947
INPP5F,0.44691056,0.13270764
MCM8,0.44684726,0.10893599
FABP5,0.4468336,0.11615609
PFDN5,0.44682297,0.1181145
TNIP2,0.44667107,0.15447965
ANXA8L1,0.44662946,0.14499378
HOXC5,0.44652718,0.13815969
CDC25B,0.4465269,0.19036214
GPR37L1,0.4465105,0.17311464
MICOS13,0.44645602,0.13997415
LMAN2,0.44645408,0.15867814
SCG5,0.4464149,0.13370866
ATPBD4,0.4462072,0.13603033
ASIP,0.4459668,0.1611868
ACTR5,0.44585085,0.1285487
FAM181B,0.44584835,0.08639611
OR3A1,0.44575614,0.15724494
GLS,0.44566414,0.117522374
C13orf43,0.44562957,0.12162968
SLC44A3,0.44555745,0.13580295
NPB,0.4454367,0.14112784
FBXO44,0.44537315,0.15065779
POLR2L,0.44527426,0.13262877
TPTE2P2,0.44527137,0.13322762
TUBB6,0.44520608,0.17084509
SLC26A4,0.44503692,0.11557907
FMNL2,0.44488204,0.12888147
IRX4,0.44486144,0.11193687
CNIH1,0.4448304,0.11277024
WDR38,0.4448192,0.1351401
MYO1C,0.44481575,0.13590412
SOCS7,0.44476217,0.10812886
UGT1A9,0.44474798,0.11976195
ZNF530,0.44465643,0.09505365
PREX2,0.4446065,0.12694888
ARL1,0.4445753,0.16786858
SLC40A1,0.44451606,0.14335845
PLEKHO1,0.4444285,0.1507152
NUP205,0.44441843,0.16613811
psiTPTE22,0.44441235,0.1036195
UBE4A,0.44437587,0.11921603
GSTM4,0.4441649,0.11412552
MPP4,0.44411236,0.102295525
FPR2,0.44406858,0.13994998
GLTPD2,0.44405347,0.11387362
KRTAP4-8,0.44401327,0.13301021
VAMP8,0.44370273,0.13759425
LPHN1,0.44366747,0.10508559
PRDM9,0.44364896,0.11803415
KRTAP13-1,0.44353393,0.13315955
GEM,0.44344127,0.13725376
HEXD,0.44315478,0.14442676
SCG3,0.44308168,0.14447252
LRRC69,0.44307825,0.1639556
GBA3,0.44305182,0.17789267
ATP5F1A,0.4429984,0.13961296
FLJ41130,0.4429716,0.11060211
CH25H,0.4425092,0.14302626
PHYHIP,0.4421501,0.11207192
DEFB109A,0.44179013,0.1219128
LBX2,0.44177532,0.15395324
LRRC46,0.44165924,0.13059528
C15orf21,0.44161573,0.12652141
CCR6,0.44160146,0.13392042
OTUD7A,0.4415843,0.1151156
CT45A5,0.44132882,0.13935325
CDX1,0.4409281,0.12236669
SLC26A7,0.44070488,0.13267717
LINC01602,0.44043773,0.11747235
RABGAP1,0.44029415,0.13181637
UBE2S,0.4402811,0.15331015
CFDP1,0.44014722,0.13032627
FCN2,0.44013685,0.13206984
APEX1,0.4400667,0.112025395
RFC5,0.43998623,0.13593514
LINC02120,0.4399854,0.14524741
COX7B,0.43995276,0.2155432
PIP5K1C,0.43992022,0.17383598
LSM1,0.43983084,0.15042497
LRP12,0.43982434,0.13066015
TMEM35B,0.4397645,0.10643436
PSMA4,0.43972734,0.15742265
NMU,0.43962544,0.11220244
TMEM88,0.43939534,0.11618627
LOC100128035,0.43918133,0.13309538
OR5P3,0.4390413,0.09959328
TSPYL5,0.4390243,0.12130795
PNLIP,0.4388283,0.13019012
DRC1,0.4387006,0.118206985
DHX8,0.43868735,0.13635875
DNTTIP2,0.43867624,0.1271656
BBOF1,0.43853873,0.10911214
TTTY6,0.43848303,0.118089706
KPNA7,0.43845737,0.101068616
GDF2,0.4380798,0.11146501
SNRPC,0.43801835,0.11133895
CYB5B,0.4379416,0.12313139
PLD4,0.43785545,0.11323434
MTIF2,0.4376437,0.13478765
CLK3,0.43730927,0.14973049
ADGRD1,0.43706393,0.11471819
MS4A5,0.43665245,0.12662533
VPS35L,0.43659294,0.10855197
DDX5,0.43645453,0.10857105
ZNF292,0.4364364,0.114901945
PAGE2B,0.43640766,0.13937575
INPP4A,0.43639022,0.1278232
MANEA,0.43635267,0.09676816
POFUT2,0.43632165,0.16455941
METTL5,0.43621847,0.14541452
KIAA1098,0.43615052,0.12796122
EFCAB11,0.4361438,0.14391632
MRPL53,0.43613335,0.10326683
FRS2,0.4360191,0.13991354
MAFG,0.43601397,0.14627276
CHRM3,0.43576023,0.10892049
FAM91A1,0.43570128,0.13989186
RETSAT,0.43569496,0.15531154
OR2G2,0.43566182,0.10720612
CDKN2AIPNL,0.43554676,0.1260475
RBCK1,0.4355323,0.1419738
SYCE2,0.43551847,0.13246948
STARD3NL,0.43529758,0.2125816
GRHL3,0.4352559,0.13346721
C8orf44,0.43519217,0.122474656
PRODH,0.4350713,0.12765382
COA1,0.4350397,0.120873936
KAZN,0.43499774,0.1531522
DISC1,0.4348801,0.17890984
PRAMEF10,0.43475047,0.11807459
GCH1,0.43437272,0.16687767
UGT2B10,0.43430486,0.13654551
ADAMTSL5,0.43379024,0.11658478
CCL23,0.43378425,0.12877724
CD74,0.43370754,0.110838026
LINC01191,0.4337021,0.12660594
TUSC3,0.43357548,0.13717614
GIMAP5,0.43343073,0.12623101
CRYGS,0.43336353,0.10928036
DNAJB8,0.43310815,0.18670945
FMN2,0.43257558,0.11068699
CHRM1,0.43226036,0.18935813
C11orf16,0.43219134,0.15262608
CCDC78,0.43208104,0.12931047
OR4D1,0.43194324,0.14771813
SMARCA5,0.43187696,0.11898609
MRPL17,0.43182966,0.117885746
LHCGR,0.43178886,0.16017514
WDTC1,0.43178812,0.16105105
TCAP,0.43172655,0.1507465
MT1B,0.4316164,0.1374734
PTK6,0.43145236,0.14901075
TJAP1,0.43145192,0.11366435
PPP6C,0.43141907,0.10472398
KPNA4,0.4310718,0.10541753
CYP51A1,0.4309016,0.13098128
CXorf56,0.43086967,0.11653216
ALPG,0.4308267,0.17946565
GOLGA2P3Y,0.43037942,0.124801
NOVA2,0.42996758,0.11652879
LIF,0.42988446,0.14061308
GAD2,0.4297522,0.14597927
FLJ33630,0.42943448,0.114873044
VN1R10P,0.42935377,0.106757894
TSPYL2,0.4293094,0.10821513
PLEKHF2,0.42921036,0.1023253
OR9Q1,0.42917877,0.10831476
SLAMF7,0.42876515,0.120367944
PHKB,0.428749,0.10414538
PPP1R14C,0.4287041,0.14176229
MED4,0.42865065,0.12453353
TCF7L1,0.42863965,0.15526578
BHLHE22,0.42857045,0.15037654
NFIA,0.42846006,0.11897838
TAS2R10,0.42837185,0.12243768
GDA,0.42826855,0.10584301
DUSP27,0.42809623,0.123885125
PSMB3,0.4279883,0.10366337
PRTFDC1,0.42766982,0.119939804
SPOPL,0.4273705,0.19138962
BCAP29,0.4273359,0.11628367
CMTR2,0.42733064,0.13691714
RCC1,0.4271476,0.119380005
UXT,0.42685583,0.16234964
LPO,0.42682734,0.113795124
MMP14,0.42660007,0.096397236
RRH,0.42597738,0.13013062
HTR3D,0.42584154,0.12883735
ANKRD30A,0.4255607,0.12059534
IL13RA1,0.42536888,0.14673363
SPDYE8P,0.42502898,0.12574245
GAGE12B,0.42480278,0.11667847
ITGAX,0.42477816,0.13080272
SH2D4B,0.42476764,0.1290576
CDRT15,0.424704,0.1067399
LLPH,0.42464668,0.12142507
PLEKHG3,0.42461488,0.12454858
SLC7A5P2,0.42451832,0.1156315
GMNN,0.42427927,0.11835134
PKLR,0.42409575,0.109181635
PTPA,0.4239865,0.12891228
PIEZO1-AS1,0.42392117,0.097988844
SH3BGRL,0.42386436,0.14683263
HAUS2,0.42385945,0.15792853
CCDC15,0.42349797,0.11594756
LINC-PINT,0.4233561,0.15075599
IFI30,0.42330122,0.10852131
TTC37,0.42328528,0.14419286
RPL12P38,0.42327225,0.15836124
NKAIN4,0.42321226,0.1344557
GAK,0.42301458,0.12738037
AMBRA1,0.42241132,0.1400587
GP9,0.4224112,0.11330592
STIP1,0.42235222,0.099005915
FBN2,0.42217484,0.14486478
TBX15,0.4220983,0.11507412
PAPOLG,0.4218515,0.12325552
ZNF569,0.4215704,0.12890315
HCP5,0.42152372,0.11679374
SPAAR,0.42138028,0.15286677
CNP,0.42137983,0.11866456
POGLUT3,0.42125896,0.13771173
FAM90A8P,0.42064953,0.12221092
LINC00879,0.4206232,0.11499776
FAM83A-AS1,0.42060208,0.10863701
H2BC14,0.42049155,0.15990812
SPINT4,0.42039934,0.13827085
DIS3L,0.42033252,0.1017088
TMIGD2,0.420248,0.11165862
OR1M1,0.4200247,0.12329432
HMGB3P1,0.42001584,0.15152247
CPEB1,0.41987184,0.1705399
FAM222A,0.41977537,0.15566728
C6orf47,0.41972718,0.13222603
FGF12,0.41970697,0.123836346
MGRN1,0.41970676,0.1270975
TOB2,0.4197039,0.1840003
CLDN5,0.4195466,0.10511753
ZFC3H1,0.41890097,0.14085591
SHISA6,0.41884774,0.11658535
LMBR1,0.41884482,0.10583257
SNORD4A,0.4186891,0.17942318
MCM4,0.41860926,0.14980179
ABCC2,0.4185322,0.16330326
LINC01000,0.41851044,0.1407087
FRMD1,0.4184424,0.13496111
C18orf54,0.41842994,0.1257347
GUSBP15,0.4182239,0.11980418
NAT8B,0.41803226,0.12445772
ABCA11P,0.4179205,0.11771538
PMEPA1,0.41780686,0.15606585
RELB,0.41780132,0.13671502
NXF5,0.41762003,0.1100915
RPS5,0.41743603,0.11569143
SIRT1,0.41735178,0.14331135
MYOC,0.4172733,0.15395159
PTS,0.41705555,0.12237762
DONSON,0.41685018,0.13360545
NSL1,0.41672176,0.12369527
PTGER3,0.416692,0.1212818
LINC01101,0.41615614,0.11755049
BMP8A,0.41604316,0.11031136
ARHGEF10L,0.41595304,0.16067252
ARHGAP35,0.41589335,0.12052417
LLCFC1,0.4158361,0.12527226
MPHOSPH8,0.41580042,0.11029376
MTSS1,0.41577268,0.09684564
CD164L2,0.41574717,0.11888089
LOC283674,0.41537303,0.10635987
MTRES1,0.41526055,0.13983561
CYC1,0.41519275,0.13206573
SNAI3,0.41504693,0.12640786
LINC02774,0.41500866,0.1130273
F11-AS1,0.41443858,0.17177361
GNL3,0.41421536,0.1117459
TOP1P1,0.41370174,0.11683685
NDUFA10,0.41326866,0.14012526
IGF2BP2-AS1,0.41323328,0.11625387
C18orf25,0.41317427,0.12127021
FAM118A,0.41308105,0.1197874
IPP,0.41296703,0.16309749
STX11,0.4129645,0.09871596
SDHALP2,0.41276783,0.13096386
SYNPO2,0.4127119,0.13636787
SMYD3,0.4127094,0.14210826
GPR1,0.4126575,0.10963234
TCEAL8,0.41253155,0.14627513
CTRB2,0.4125268,0.11483467
ZNF480,0.41245472,0.11709886
ZNF516,0.41244665,0.14962877
CENPV,0.41240028,0.10440381
UGT2B7,0.4122085,0.09937467
BARX1,0.41217843,0.1357986
BC048428,0.4121446,0.13343224
NBPF15,0.4121255,0.12897646
C3AR1,0.4121031,0.10759029
HECTD2,0.41196573,0.105287686
ZMYND12,0.4118725,0.11295927
PIKFYVE,0.4118254,0.11546313
ZNF843,0.41161343,0.123962045
ZNF14,0.41159075,0.10464963
ZNF266,0.41137564,0.11974541
CENPL,0.4112654,0.11492386
TNRC6A,0.41078404,0.10099349
SMNDC1,0.410614,0.12375749
ADO,0.41061127,0.12039295
ALDH9A1,0.41037557,0.120825246
NUDT15,0.41023868,0.10406844
PTBP2,0.41016012,0.15098226
TMEM67,0.40997452,0.13391933
R3HDM1,0.4098426,0.15754767
MYEF2,0.40944153,0.12090993
MGAT4B,0.40916768,0.12013358
VCX3B,0.40905908,0.144889
LINC00307,0.40892884,0.15891376
SIGLEC12,0.40868965,0.11418659
GJB5,0.40858185,0.12293376
ERCC3,0.40841666,0.13160512
MORC2-AS1,0.40837398,0.12336192
FUBP3,0.40830913,0.11355048
CD83,0.40822247,0.13141547
DMAC1,0.4080157,0.14018108
DPYD,0.40790227,0.110027716
HDHD3,0.40771,0.16367123
SAYSD1,0.40711206,0.11012805
MRM3,0.4066152,0.11414628
MAP1A,0.4061841,0.091511026
ACE,0.4059784,0.13313301
ASPHD1,0.4058132,0.09679134
MTHFD1L,0.40555936,0.1247584
PRRG4,0.4053352,0.14001435
UBE2MP1,0.40494347,0.15253751
GMPS,0.4048642,0.11211464
MEAK7,0.40481475,0.12567952
TSPYL1,0.40465555,0.09677455
FLJ46838,0.40460706,0.13529237
FXYD2,0.404521,0.118771054
GPX4,0.4042649,0.1333043
ABHD15,0.4042111,0.117170565
KRTAP12-2,0.40403473,0.15316793
NDUFA13,0.40394613,0.13766238
CREM,0.40366784,0.13929498
FNDC9,0.40362585,0.11981592
SLAMF1,0.40356475,0.16133487
TIMP4,0.40340593,0.17710803
NBEAP1,0.40333486,0.16105808
CAPSL,0.40256426,0.13181722
YPEL4,0.4024757,0.14894834
HDAC1,0.4019165,0.1765963
IRX2,0.40146258,0.1538075
MYLK4,0.40128765,0.12689422
LINC01003,0.40091825,0.10848132
ALS2CR16,0.40059558,0.14192668
EIF5,0.40039054,0.09556479
POM121,0.4003626,0.10488053
HDAC8,0.400166,0.13668601
PARTICL,0.40012234,0.14727251
FCN3,0.4000554,0.14484836
KMT5C,0.3997838,0.14001404
STYK1,0.3996828,0.14870189
MAB21L3,0.3989954,0.14453556
HCN3,0.3987515,0.15270528
COQ3,0.39866358,0.1304994
LINC01165,0.39852932,0.11115672
ING1,0.3984873,0.1326486
UBE2V2,0.39811084,0.14386867
MAD1L1,0.39806846,0.11376206
SUDS3,0.3977402,0.11361695
MYH7,0.39772093,0.10814586
KRTAP10-2,0.3976532,0.16101475
SLX4IP,0.39757296,0.119350195
SPANXD,0.39746866,0.12510617
OR7G3,0.39723882,0.13897896
SCAF4,0.39710587,0.108932644
SPRED3,0.39706004,0.116588175
PSKH2,0.3969309,0.14060386
VSX1,0.3965376,0.11586868
FDCSP,0.3964498,0.1195937
CHEK2P2,0.39620495,0.13059856
ZPBP2,0.3961391,0.14898793
SYAP1,0.39608708,0.11112341
KALRN,0.39602163,0.13375382
NPHP4,0.39581013,0.11883227
LOC100288336,0.3956831,0.12211353
DCXR,0.39565632,0.12909234
EDNRB,0.39538577,0.12836418
UGDH,0.39535958,0.10426399
HBB,0.3951827,0.096775144
PADI3,0.39498827,0.11802423
WDR26,0.39490002,0.11070681
EGFR,0.393984,0.1363799
ZC3H7B,0.39397573,0.10796391
MAP3K19,0.39354455,0.16739579
PLEKHA1,0.3933652,0.15038094
OPRM1,0.39322758,0.13846755
ZBTB44,0.39296994,0.12067651
WDR25,0.39283222,0.123810016
TSR1,0.39273605,0.14473034
PLTP,0.39169282,0.107925184
PCID2,0.39142093,0.11740109
FSCN2,0.3911736,0.13529055
TELO2,0.39078057,0.11668063
FNBP1L,0.3905479,0.13379292
LINC00907,0.39042282,0.10149527
TTLL7,0.3901822,0.11798399
OAZ1,0.39004514,0.12702312
DHX33,0.3899282,0.17158577
SGK2,0.38969198,0.1440708
NPL,0.3894585,0.14819536
MALL,0.38918692,0.13471846
PSRC1,0.38911352,0.14503336
KCNJ2-AS1,0.38905382,0.12699418
GPR176,0.38867703,0.11280205
POLR1B,0.38811344,0.14179645
LIMD1-AS1,0.3881012,0.16385403
SOX17,0.38808355,0.11302298
MAP2K5,0.38795865,0.14127174
LPGAT1,0.3879282,0.11901434
SEMG1,0.3874506,0.09221454
ZNF543,0.3874492,0.15446632
GPR89A,0.38698703,0.14755131
ADIPOR1,0.38654447,0.12979783
RPS29,0.3856912,0.103012666
KPNA2,0.38563818,0.1301079
FXYD5,0.38505515,0.17802054
MSH2,0.38484406,0.12411066
NUGGC,0.38481957,0.13085125
PTEN,0.3848073,0.1509577
CCDC116,0.38479245,0.11384119
ZFR2,0.3845189,0.09500104
OR52I2,0.3844219,0.112454556
NRN1,0.38424298,0.108917914
C11orf91,0.3842415,0.17591532
OXER1,0.38390523,0.10755636
GIMAP6,0.38341302,0.1089035
CDK11B,0.38339254,0.105564244
SERHL2,0.38284698,0.1448975
CRISPLD2,0.3814895,0.123476766
REXO5,0.38084435,0.14880127
BMS1P4,0.38029557,0.1165629
PCDHA12,0.38018772,0.111419484
EEF1DP3,0.37989202,0.11037223
LOC100287792,0.37972537,0.1499445
ZNF75A,0.37967083,0.10915649
CCDC33,0.37962008,0.11611292
PARP8,0.37954286,0.11319941
NUDT17,0.37937483,0.11217509
STRN4,0.3790942,0.16424131
ENTPD1,0.37885547,0.11268013
POLN,0.37878805,0.1477978
SH3RF2,0.37878335,0.115043834
RAVER1,0.37825447,0.12198769
NCSTN,0.3780487,0.11446581
LOC100288208,0.37783954,0.13215059
LINC00469,0.37782633,0.13521776
KCNT1,0.37721258,0.11067785
ANKRD37,0.37708664,0.1514891
HAGH,0.37707868,0.10852072
GSTM5,0.37703738,0.09906305
LOC100505502,0.376689,0.1130387
PGLYRP3,0.37628707,0.12996572
IL33,0.37603796,0.12132016
SNX29P2,0.37597224,0.15426391
OBP2A,0.37526113,0.1274987
EIF3J,0.374705,0.12116791
PPIA,0.37403053,0.12103858
BTD,0.3739466,0.09995018
LENG1,0.3739293,0.108370125
CCNY,0.37257642,0.12261219
OR6X1,0.37246448,0.11443644
FTL,0.37207904,0.10893684
TSSC4,0.37192258,0.12071496
L1TD1,0.37165883,0.10346368
CTH,0.37159,0.15408951
CHD1,0.37158662,0.12824097
NOP53,0.37152985,0.10296351
RBM38,0.37142134,0.12884285
CEBPZ,0.37131375,0.13374358
LOC100131107,0.3710966,0.14964744
FER1L5,0.3710132,0.114105314
LILRA1,0.3706947,0.14505346
LEO1,0.36973086,0.1354997
TPP2,0.36949262,0.17021503
IFNA10,0.3690283,0.11106163
MMAB,0.36895558,0.1197405
AGBL4,0.36866683,0.11473002
GABARAPL2,0.36796784,0.13007593
OR4K1,0.36698848,0.12307833
TMEM65,0.36660114,0.16831288
RRAGA,0.36579427,0.13406219
ZNF786,0.36567974,0.14282972
SRSF5,0.3654941,0.118387274
FAM90A1,0.36543202,0.09407445
BATF2,0.3650004,0.117061555
ATP5F1D,0.36415234,0.12038271
ALS2CL,0.36380938,0.110700816
MEGF9,0.36378023,0.10922428
BTBD17,0.36361858,0.12422776
SPINDOC,0.36356166,0.13591145
ATP6V1A,0.36292312,0.14492708
RNF10,0.3628692,0.108187586
TET1,0.36215279,0.10611501
ENTR1,0.3619362,0.11703908
CST9L,0.36174136,0.12265126
TRIM73,0.36130768,0.16298988
CBWD2,0.36095932,0.115147196
CATSPERE,0.36093777,0.11346288
ZNF362,0.3609071,0.13239232
AGL,0.3604359,0.14029424
PTPN7,0.35996303,0.13820715
LPXN,0.35961655,0.11732013
TSR3,0.35931814,0.10982926
DEDD,0.35905126,0.15455218
LCE1D,0.35807323,0.11825903
MIDN,0.35789073,0.087621994
HAS1,0.35630348,0.14941996
RPL5,0.3534234,0.092783
CSN1S2AP,0.35264212,0.13065027
RPAIN,0.3526047,0.11351178
GLRB,0.3523078,0.1272717
LOC105378146,0.35229817,0.12836772
CARD8,0.35211712,0.12835227
CHAF1B,0.35058144,0.13346222
ATL3,0.35043207,0.12739386
LPA,0.35018486,0.11643807
YES1,0.35018235,0.12618443
TSEN2,0.34910986,0.13222022
PPARA,0.34877786,0.107999645
RBKS,0.3483621,0.13589582
LCA5L,0.34824035,0.14176862
TCEAL9,0.3479891,0.11135317
ARID4A,0.34743595,0.10538734
GFRAL,0.3467767,0.12852532
TRIM9,0.3460461,0.14152044
MGST3,0.34531733,0.13013919
CRYBA2,0.34447125,0.09665741
ATP6V1D,0.34437156,0.13481733
HEYL,0.34430027,0.117575824
PILRA,0.34421632,0.102612525
TSPAN6,0.3441456,0.11585962
PRKAG3,0.34284732,0.15098946
CHCHD4,0.34273198,0.15111703
ARMH3,0.34250262,0.12595546
RPAP2,0.34146497,0.13095574
DBX1,0.3412521,0.10916683
EDEM3,0.3411008,0.11004888
DYDC2,0.34057707,0.11631323
SLC15A3,0.3387099,0.105484396
SOX4,0.33794567,0.14766568
RSBN1,0.3377874,0.13244927
CCDC115,0.3373385,0.11891326
MAML2,0.33727777,0.12507857
GOLGA6A,0.33673796,0.1253872
ATP6V1F,0.3364662,0.17657885
NKRF,0.3357504,0.14420557
ZNF665,0.3353472,0.11379358
MRPS12,0.33421364,0.13020115
ZBTB16,0.33210084,0.09342324
CACFD1,0.331877,0.13980155
IL6ST,0.33152184,0.11941106
EFCAB8,0.33097512,0.13547209
PRKCH,0.330497,0.11211596
KRTAP10-5,0.3267316,0.11015129
SMAP2,0.32624552,0.17516166
EIF2B2,0.32431713,0.0913449
OR4C12,0.32385418,0.11049721
LINC01100,0.32002535,0.10752116
C19orf48,0.3199173,0.12269549
MAPK8IP1,0.31159657,0.109787434
SEMA6D,0.31155598,0.12577294
TCF12-DT,0.30873567,0.1269057
ADAM28,0.30789047,0.11702004
PDIA2,0.30493477,0.14644821
LYRM2,0.30035338,0.118653506
UTP14A,0.29552874,0.117178455
ZBED4,0.29066566,0.11218251
ROCK2,0.26397246,0.15580289
ZNF112,0.26096442,0.108967185
